TIMESTAMP,DELTA_ACTION,DIFFERENCES,SERV_ACC_PT_ID,ACCOUNT_ID,SERVICE_ACCOUNT_ID,CUST_ID,CUST_NAME,SITE_ID,LOC_ID,ADDRESS,CITY,STATE_ABBR,ZIP,COUNTRY_NAME,BUILDING,ROOM,FLOOR,SERV_ID,PORT_STATE,SERV_NAME,CKT_ID,ACC_CKT,IOC1,MCN
2024-11-18T04:41:52.802558,deleted,,4719521,168131,469692,933749,AOSZRYV6,6358791,5481230,5035 1st Ave,New York,CA,56773,USA,TELCO,5,41,6614431,ACTIVE,NB-IPVPN,8449893,YGE8JGSR,TUR1ASU3,XWYVXZNP
2024-11-18T04:41:52.802558,deleted,,6091500,658570,185514,039400,TRHXF8O1,7495286,6817136,5193 Main St,Los Angeles,GA,31160,USA,TELCO,3,46,8544994,ACTIVE,OPT-E-MAN,2550074,EXVZWZ7U,3KOJWQG9,CPLR96BN
2024-11-18T04:41:52.802558,modified,"{'ACC_CKT': (nan, nan), 'ADDRESS': (nan, nan), 'SITE_ID': (nan, nan)}",5408504,256731,648598,337795,O6OFDI03,8561391,4935513,4853 1st Ave,New York,CA,80453,USA,TELCO,6,1,2195552,PEND ADD,OPT-E-MAN,1842531,6GNBE1XG,C8QS1H3O,WBZY2LVJ
2024-11-18T04:41:52.802558,modified,"{'FLOOR': (nan, nan), 'SITE_ID': (nan, nan)}",9779822,694726,283004,903037,JHCG4M8Y,8275954,7263092,455 Main St,Los Angeles,TX,47028,USA,DMARC,1,12,9572664,ACTIVE,MIS,9337231,6RVU1QXA,O4M8SBI5,H9S0FXHM
2024-11-18T04:41:52.802558,modified,"{'SITE_ID': (nan, nan), 'MCN': (nan, nan)}",1339277,126701,290852,858693,SNE2F5Y2,5327168,3511558,1696 Broadway,New York,NY,64673,USA,DMARC,6,30,9080178,ACTIVE,OPT-E-MAN,8450351,CZEZBC4E,TX5RAR63,NCBA5XVA
2024-11-18T10:41:52.802558,added,,5038941,868171,937568,741527,TM2SV4GG,3170340,1443189,5233 Main St,Atlanta,TX,16890,USA,RTA,2,22,5576996,ACTIVE,MIS,4445333,JBGRWCAL,XON21US3,V3OZ32AB
2024-11-18T10:41:52.802558,added,,3780788,461925,285646,254828,T4NNIHOX,9571997,6805669,475 1st Ave,Nashville,NY,06847,USA,TELCO,4,23,7397855,ACTIVE,OPT-E-MAN,3358197,BZ0IND9I,MJWSTAQP,V81MLTCD
2024-11-18T10:41:52.802558,added,,1742180,289987,127593,469087,5CK17EHV,0497378,1254647,3217 5th Ave,New York,GA,72441,USA,MIS,2,29,8755274,PEND ADD,NB-IPVPN,6765403,EKS6LWGY,TK4G8EOO,SIKBCF0V
2024-11-18T10:41:52.802558,added,,0489491,932847,451081,822615,QGRVLC7P,1368615,2229674,5273 Broadway,Atlanta,TN,72587,USA,RTA,7,30,7186129,ACTIVE,OPT-E-MAN,8329334,7DD70E9J,SWQ9QBPO,QGB4KOYM
2024-11-18T10:41:52.802558,added,,1509930,375946,741211,086896,Q3ZT59JG,5575128,2410054,1181 1st Ave,Los Angeles,CA,68863,USA,DMARC,10,9,6454903,PEND ADD,OPT-E-MAN,6141708,36350E4Z,SUDDNNNR,3L9E1IHD
2024-11-18T10:41:52.802558,deleted,,8849097,888535,354880,617581,GUOCIYGZ,5005609,4621382,1394 5th Ave,Dallas,CA,71197,USA,MIS,1,34,5219799,ACTIVE,OPT-E-MAN,5632142,PPELPLFX,Y82UG0B7,D5L3VKUV
2024-11-18T10:41:52.802558,deleted,,1536438,115625,181486,765001,6UL2EU3L,5398922,2415490,7397 Broadway,Los Angeles,NY,70265,USA,TELCO,1,35,7736690,PEND ADD,OPT-E-MAN,3772636,NAZMRDIL,V9G5AZYQ,CDDYLXDK
2024-11-18T10:41:52.802558,modified,"{'SERV_ID': (nan, 'Z0BT9SYL')}",0208698,146663,219428,020741,8COLZO8V,1944633,7691236,5592 5th Ave,Los Angeles,CA,22808,USA,TELCO,5,37,3670654,ACTIVE,MIS,0897620,OVNYVUW7,SGNYAHOV,U4PRB953
2024-11-18T10:41:52.802558,modified,"{'SERV_ACC_PT_ID': (nan, nan), 'IOC1': (nan, nan), 'BUILDING': (nan, '72RN3N1T')}",5489563,243525,309936,817869,I78FTNRV,1630827,6987835,9965 Market St,Nashville,GA,40609,USA,MIS,1,19,3616335,PEND ADD,MIS,9568297,T81QG49M,KAG2VELQ,LEPKGI09
2024-11-18T10:41:52.802558,modified,"{'BUILDING': (nan, nan), 'CUST_NAME': (nan, nan)}",2788960,863608,854007,704675,3LWMXWWI,9678454,2793426,2683 5th Ave,Dallas,TN,99500,USA,RTA,4,6,2279925,ACTIVE,MIS,1539612,KUXNIGED,CNLSDSLA,KSY9Q9NV
2024-11-18T10:41:52.802558,modified,"{'SITE_ID': (nan, 'GONCVMAK')}",6100697,261628,240004,260776,OV75GJGT,1144699,4374398,3065 Market St,Los Angeles,TN,32177,USA,RTA,7,26,9169308,ACTIVE,OPT-E-MAN,6385539,N9KXAH3U,3A059L6U,JZTZYOVD
2024-11-18T10:41:52.802558,modified,"{'SERVICE_ACCOUNT_ID': (nan, 'MQQQZ5RM'), 'FLOOR': (nan, 'B4U9RFWX')}",3258250,082117,718614,874455,VLSRRPQZ,6247278,7004633,3330 1st Ave,Dallas,NY,60919,USA,RTA,5,2,3663132,ACTIVE,NB-IPVPN,2904171,KW4R5Q3N,HK8SCDCQ,GGJX14EJ
2024-11-18T16:41:52.802558,added,,3798596,237868,968103,741896,BPD7QFN8,7279216,9890280,2350 1st Ave,Atlanta,TX,77080,USA,DMARC,3,32,3272608,ACTIVE,NB-IPVPN,2781183,ZRDIQ5FN,UIU1DNGC,CF2RA38M
2024-11-18T16:41:52.802558,added,,8041733,612559,777671,194068,Y9CKPZHJ,0572877,4291336,843 Broadway,Los Angeles,TX,89131,USA,MIS,10,32,1120624,PEND ADD,MIS,9732984,E4Z3SQRJ,XN7UZEEK,PI414J55
2024-11-18T16:41:52.802558,added,,8279910,439627,542317,437425,HR50C53G,5253702,4043930,6056 5th Ave,Los Angeles,NY,63061,USA,DMARC,7,48,6828305,ACTIVE,NB-IPVPN,9186743,LZJ9BIMS,9FCJH89X,FTPL5XQ1
2024-11-18T16:41:52.802558,deleted,,9071701,537207,236705,894441,NN8AK725,4281246,1024180,9171 Market St,Los Angeles,CA,40966,USA,TELCO,10,9,7430287,PEND ADD,OPT-E-MAN,0446005,74HYU2HV,02ZZTKXO,D2TFF45K
2024-11-18T16:41:52.802558,deleted,,6606324,499956,076736,421485,1MZJZAMN,0320990,0080325,655 Market St,Los Angeles,GA,64846,USA,TELCO,7,11,6596955,ACTIVE,NB-IPVPN,2896436,UJDL56BC,TGLT4FO2,Z9PYGFEX
2024-11-18T16:41:52.802558,deleted,,9917725,598751,209194,547623,MIOWZXWD,1895762,2614417,6832 Market St,Atlanta,CA,83820,USA,DMARC,2,45,3926641,ACTIVE,OPT-E-MAN,0371051,92PG7OR3,PH86PCSN,HZUAH9E4
2024-11-18T16:41:52.802558,deleted,,3300260,037289,216998,370171,K4ONEEA1,0756180,2189807,8690 5th Ave,Atlanta,TN,42139,USA,MIS,6,30,3299743,ACTIVE,NB-IPVPN,8066358,X2C135IZ,L9N42KV0,9Q2J5G4N
2024-11-18T16:41:52.802558,modified,"{'SERV_ACC_PT_ID': (nan, nan)}",5633544,596348,735138,639972,3FQ729JH,5921152,2616191,471 Main St,Atlanta,TN,07557,USA,DMARC,9,29,0180380,ACTIVE,OPT-E-MAN,2872614,CIGUWZ92,9T4E2QPZ,KPY2V13P
2024-11-18T16:41:52.802558,modified,"{'ROOM': (nan, 'YXG2TAOD')}",2227325,002001,225158,271505,B543F03U,1442867,8907461,3173 Market St,Dallas,GA,73817,USA,RTA,1,29,1711481,ACTIVE,NB-IPVPN,5782447,2GYC9ZTD,WDIWXI1X,QC9K50DR
2024-11-18T16:41:52.802558,modified,"{'BUILDING': (nan, 'S3DKAIJ1'), 'SERVICE_ACCOUNT_ID': (nan, 'PIEV6L6N'), 'SERV_NAME': (nan, 'ECLU55OC')}",3865340,910252,519088,775206,WCB1MTG5,4561463,0845481,6623 Main St,New York,CA,30215,USA,MIS,4,36,8545125,PEND ADD,OPT-E-MAN,6371721,5V42RXXY,9G0ULI18,Q29OSRBD
2024-11-18T16:41:52.802558,modified,"{'SERV_NAME': (nan, nan), 'STATE_ABBR': (nan, 'JO4FSNK5'), 'FLOOR': (nan, nan)}",9652063,484417,501714,080764,H14P4IIR,6929784,7134149,2371 Market St,Atlanta,CA,34729,USA,TELCO,2,47,3317534,PEND ADD,NB-IPVPN,8048896,BAS5XFVD,BUU06PUU,IRUR0REG
2024-11-18T16:41:52.802558,modified,"{'IOC1': (nan, '1K1KYNA3'), 'LOC_ID': (nan, 'X5FVQ62L')}",8576250,342256,196602,007802,NJUPG1EU,3813285,0764840,7381 Broadway,New York,CA,06480,USA,MIS,5,41,7679886,PEND ADD,MIS,3884124,C03LQ8A4,2AI6C4KW,DB1N5BVX
2024-11-18T22:41:52.802558,added,,7273835,567696,305999,647900,7Z34EFWA,0932866,1962719,2412 5th Ave,Dallas,GA,79824,USA,DMARC,10,24,0952074,PEND ADD,NB-IPVPN,3168309,RJAWYL7C,J1DWXLER,J4T1DMZ0
2024-11-18T22:41:52.802558,added,,9786161,319795,999722,800398,I1L61MB0,1929807,7943387,3761 Market St,Nashville,TN,17371,USA,DMARC,5,16,7606914,ACTIVE,OPT-E-MAN,7868869,SQQPF7WG,BGRXGBN8,BJ29WR3E
2024-11-18T22:41:52.802558,added,,7115872,080602,523192,738316,339WPZVS,1450915,6074684,3914 Market St,Dallas,TN,63182,USA,DMARC,9,43,2208689,PEND ADD,MIS,8579708,1UGDGI78,004EMLDN,1QN0FE10
2024-11-18T22:41:52.802558,added,,7740941,099373,215422,552732,7VPNXA8T,0180602,9077845,8781 1st Ave,Los Angeles,NY,99427,USA,TELCO,1,14,8926828,PEND ADD,MIS,0096810,OS09T359,B1X0QPFQ,ZE2M5KZH
2024-11-18T22:41:52.802558,deleted,,8750341,255570,024299,625997,HQND5QJJ,3949614,8077642,5216 Market St,Nashville,CA,57464,USA,TELCO,4,1,0925868,PEND ADD,MIS,7748997,R70B51DM,QOK2NGD8,M78T8GCO
2024-11-18T22:41:52.802558,deleted,,9422310,720381,507867,293817,FKU53IEB,7124822,2435522,3153 5th Ave,Atlanta,CA,92100,USA,DMARC,3,32,4111046,PEND ADD,OPT-E-MAN,4951248,3D0FQTYQ,7ILDGK9Z,QGCQQWSQ
2024-11-18T22:41:52.802558,deleted,,9219606,949943,134138,114362,F8RBTF70,3430284,9845464,8248 Main St,Dallas,NY,85691,USA,TELCO,1,35,5502412,PEND ADD,OPT-E-MAN,5719513,BBEK15KW,5EVW0JGZ,9HE5KSMA
2024-11-18T22:41:52.802558,deleted,,4803720,177081,621294,843331,1K9IBK9D,0780867,0969693,2497 1st Ave,New York,TX,99071,USA,RTA,8,23,3068536,PEND ADD,NB-IPVPN,0190141,05LZ9E46,LDK9XS24,NS6ZCLF5
2024-11-18T22:41:52.802558,modified,"{'CUST_NAME': (nan, nan), 'CITY': (nan, 'K44I812H')}",0149303,473026,186943,923338,R59MKGWP,5976111,1187822,2590 5th Ave,New York,GA,93411,USA,RTA,10,13,8684246,PEND ADD,MIS,5137980,MT2U97S3,RJOHC97H,9W6OHJ7Z
2024-11-18T22:41:52.802558,modified,"{'COUNTRY_NAME': (nan, 'GWW99EEA')}",6547307,941752,077413,142559,Z4JBC337,2439949,1218879,923 1st Ave,Nashville,GA,00308,USA,DMARC,6,5,7793071,PEND ADD,NB-IPVPN,8227650,FW204SQ9,2JMNP77M,UQ58LVSL
2024-11-19T04:41:52.802558,added,,0906599,070762,118858,579508,IPTW8RFV,5408818,0487698,9709 1st Ave,Dallas,GA,43825,USA,DMARC,5,9,2771990,PEND ADD,MIS,8068409,X5Z7K1EJ,66IJOEDQ,DQ8EYJXO
2024-11-19T04:41:52.802558,added,,0471150,997642,051501,261379,NC1KIZZV,4880765,5202201,2663 5th Ave,Atlanta,NY,93707,USA,RTA,10,42,9215584,PEND ADD,NB-IPVPN,5948752,MDTP4UVG,Y5PUGJGH,X9GO1TOY
2024-11-19T04:41:52.802558,added,,2152244,941404,893860,133138,UXVR85RJ,6303551,4744655,1720 Market St,Dallas,CA,62814,USA,DMARC,9,44,9231020,PEND ADD,MIS,2912480,0QBBIBTD,D7SFV2Z3,ZB2L4NFI
2024-11-19T04:41:52.802558,added,,7968187,054711,902266,174375,5EJEQSX8,0128231,0570035,7237 Main St,Nashville,GA,23955,USA,DMARC,3,42,3219224,PEND ADD,NB-IPVPN,0549696,89N3X8NP,27OD30RS,AFYQ2X2D
2024-11-19T04:41:52.802558,added,,4846592,991868,043953,934418,D2IC9FT9,8963023,6360054,7560 1st Ave,Atlanta,GA,89953,USA,DMARC,2,45,5457423,ACTIVE,NB-IPVPN,7482038,NO4P4EQT,0RORA4WA,ZPSVRHEB
2024-11-19T04:41:52.802558,deleted,,3138579,177595,935190,841848,9OOZXYMZ,6365104,7259079,5035 5th Ave,Nashville,CA,49694,USA,RTA,1,40,9758466,ACTIVE,MIS,3786198,I139B6G3,248UME7R,FWDKNKMV
2024-11-19T04:41:52.802558,deleted,,2772080,735762,159934,084688,RJJT907A,0130069,3429310,159 1st Ave,Los Angeles,CA,82080,USA,RTA,10,11,7254179,ACTIVE,NB-IPVPN,9753627,BNM6NKBT,G1JH7HXF,4U4CD3Q4
2024-11-19T04:41:52.802558,modified,"{'CUST_NAME': (nan, nan)}",4205576,059672,858533,973763,2F5LRHLD,8493350,9474542,1118 Market St,Atlanta,NY,80995,USA,TELCO,2,19,6949556,ACTIVE,NB-IPVPN,8755563,QUG7QQFP,LXRJ2SCY,6WOHOEJA
2024-11-19T04:41:52.802558,modified,"{'PORT_STATE': (nan, '6CG8PPH4'), 'ZIP': (nan, nan), 'CUST_NAME': (nan, nan)}",4228824,195224,968454,691541,S0I9WFPY,2453019,5420829,8964 Broadway,Los Angeles,TN,52653,USA,DMARC,10,5,9991016,ACTIVE,OPT-E-MAN,4242744,3Y9KX0V4,I5J8N4LV,01FLKUAI
2024-11-19T10:41:52.802558,added,,3029032,972604,472572,285472,9U35Y13T,7190363,6863918,7026 1st Ave,Los Angeles,GA,66559,USA,RTA,4,44,9649705,ACTIVE,MIS,0999319,VEZR51RC,KFLRCVV9,GOT9VP3F
2024-11-19T10:41:52.802558,added,,5936132,298085,340750,701854,PXXIMC2C,0234466,1274200,7969 Main St,Los Angeles,TN,42197,USA,RTA,2,40,1169565,PEND ADD,OPT-E-MAN,3917485,5HWWSIRX,LKT4ESR4,UB6MRNYD
2024-11-19T10:41:52.802558,added,,8208108,284004,469675,602586,O99HGJSH,8794617,4895945,4959 5th Ave,Los Angeles,CA,59676,USA,RTA,5,21,4551774,PEND ADD,NB-IPVPN,3919067,1AAATGAU,WWB6FXCZ,QALPVKLW
2024-11-19T10:41:52.802558,deleted,,7636072,081035,206989,791514,A8JZ0WYF,7126792,2860106,8510 5th Ave,Los Angeles,CA,98582,USA,MIS,9,17,2098218,PEND ADD,MIS,2376910,VSHP5291,EQD8BK3O,DDN1KQZR
2024-11-19T10:41:52.802558,deleted,,5187292,225220,432112,616254,ETTLQT8O,4749747,8033885,6393 1st Ave,Nashville,GA,54588,USA,DMARC,5,48,0484493,ACTIVE,MIS,2772853,EJL7UKTA,ZJDUX89I,FE5TWDN7
2024-11-19T10:41:52.802558,deleted,,3798367,637519,945772,824073,FSY1E3N6,1932901,1076924,2307 Broadway,Atlanta,TN,29762,USA,TELCO,4,48,1572887,ACTIVE,OPT-E-MAN,4168010,90GN9E0W,DHOMW0BX,50TFY1TS
2024-11-19T10:41:52.802558,deleted,,8563850,523413,060576,152059,6SWSP0GL,5530184,1986345,6236 5th Ave,Atlanta,NY,59501,USA,MIS,4,46,0830728,ACTIVE,MIS,0956202,6948AB90,1C2ZO18P,9H67MT9S
2024-11-19T10:41:52.802558,modified,"{'ZIP': (nan, nan)}",7891395,798576,734764,265293,XYD58KAS,4562972,9294815,6800 1st Ave,Los Angeles,NY,96322,USA,DMARC,1,2,8161493,PEND ADD,NB-IPVPN,4785958,BM5GWIHZ,V4A8DBH0,RC3JNO0W
2024-11-19T10:41:52.802558,modified,"{'PORT_STATE': (nan, 'B7YGILIB')}",2109584,834063,355441,485850,WQ5QQ6V6,7113243,8087253,975 1st Ave,Atlanta,TX,77468,USA,DMARC,7,49,5731031,ACTIVE,MIS,2339288,5WED9GLH,X3JLAN5Q,61YD21OU
2024-11-19T10:41:52.802558,modified,"{'SERVICE_ACCOUNT_ID': (nan, 'Z7IMGQKO'), 'IOC1': (nan, nan), 'PORT_STATE': (nan, nan)}",0038723,366576,038723,840613,AUPQ2USY,8495696,9288049,9272 Main St,Nashville,TX,02140,USA,DMARC,6,17,9064615,ACTIVE,MIS,9587611,LN5XO69V,LTYFY3RI,DVMKCHKY
2024-11-19T10:41:52.802558,modified,"{'IOC1': (nan, 'MMW1P75S'), 'COUNTRY_NAME': (nan, '40EDOR7Q'), 'CUST_ID': (nan, '74BB0TSA')}",2823416,411651,766864,392787,1BX7TDG7,4769132,9057378,1008 Broadway,Atlanta,NY,61505,USA,DMARC,7,30,3582212,PEND ADD,MIS,3408886,HC9TXJEE,WREPK3CF,353A8CP1
2024-11-19T10:41:52.802558,modified,"{'SERVICE_ACCOUNT_ID': (nan, nan), 'ADDRESS': (nan, '79MQM2FJ')}",7818615,406358,993502,608914,SFZAIK7A,9100972,9106484,1335 Broadway,New York,CA,00836,USA,MIS,6,26,0938180,ACTIVE,NB-IPVPN,8806680,GJOESJI7,WWQLH8LO,DSX71UDY
2024-11-19T16:41:52.802558,added,,5654974,881858,591298,200680,W37C8GXZ,2294246,1551392,7941 5th Ave,Los Angeles,TX,01808,USA,MIS,5,18,5617489,PEND ADD,MIS,0256795,7VL4GYXB,X8CYXLI2,ZGSQIDXR
2024-11-19T16:41:52.802558,added,,0972194,545811,134591,267988,T972W5C1,5013418,3455981,5505 Main St,Dallas,TX,33889,USA,TELCO,9,14,0610383,PEND ADD,OPT-E-MAN,9975592,O4LIBE5A,Q9OZXFOA,YTPI3LMU
2024-11-19T16:41:52.802558,deleted,,9587290,619346,353237,816168,I8X02SBJ,4587365,0302303,2158 Broadway,New York,NY,64939,USA,MIS,9,15,0845056,PEND ADD,NB-IPVPN,9367874,1BQ36VH5,X9OFJSW2,ZG6PLJM7
2024-11-19T16:41:52.802558,deleted,,3219611,791582,095865,847896,5SINQM9M,8674207,9022070,2812 Broadway,Los Angeles,GA,91722,USA,MIS,3,3,7183248,ACTIVE,OPT-E-MAN,9448145,A91SDYOT,II9KKPVA,8EJGE7PR
2024-11-19T16:41:52.802558,deleted,,9352175,000099,435486,350235,N4SQFQIB,6919261,2626324,4798 Main St,Dallas,TN,68484,USA,DMARC,8,18,9044549,ACTIVE,OPT-E-MAN,8485015,LUO98LBE,D61YGZUA,3N7YXL5F
2024-11-19T16:41:52.802558,deleted,,3392393,785292,418731,541826,PYQ128B9,8355787,3346946,6683 5th Ave,Atlanta,CA,30951,USA,MIS,8,46,5746589,PEND ADD,OPT-E-MAN,1345626,HJ7R5XNA,1HEAO4JZ,MV59W7AW
2024-11-19T16:41:52.802558,deleted,,7642187,330875,781355,217421,OONHE185,0461234,8498962,9673 Market St,New York,NY,16357,USA,DMARC,2,37,5758862,ACTIVE,NB-IPVPN,7930090,K5BABJB2,768Q4OB5,H4CMTBI8
2024-11-19T16:41:52.802558,modified,"{'ADDRESS': (nan, nan), 'COUNTRY_NAME': (nan, nan)}",6933851,389977,615105,434584,L4BWC5CT,7542376,1575952,4908 1st Ave,Los Angeles,TX,40404,USA,DMARC,1,48,7032522,PEND ADD,NB-IPVPN,3851722,UAXFCZ6Q,MY8Z7M9Y,1A2UGPLJ
2024-11-19T16:41:52.802558,modified,"{'CITY': (nan, '8UEFPOI0'), 'ACCOUNT_ID': (nan, nan)}",9769325,463369,806677,509132,56F1TRYH,6592380,6435169,614 5th Ave,Atlanta,TX,09203,USA,TELCO,1,1,1410799,ACTIVE,MIS,2758542,VVO5EAOW,8PFB5GFH,7JSI23F4
2024-11-19T16:41:52.802558,modified,"{'STATE_ABBR': (nan, 'P3FQ87GE'), 'BUILDING': (nan, nan)}",6948262,161212,208570,450357,YDAVD1QF,0670640,0044323,9719 5th Ave,New York,NY,46275,USA,TELCO,3,40,9974713,ACTIVE,OPT-E-MAN,8530992,1Q8YA9LU,NHBO6CBE,ZGWCHAD6
2024-11-19T16:41:52.802558,modified,"{'SERV_ID': (nan, 'KRP43O4Y'), 'ADDRESS': (nan, nan), 'ACCOUNT_ID': (nan, nan)}",3561609,847450,419747,708191,AX6D7CI5,3930438,3454347,1326 Market St,New York,GA,55731,USA,TELCO,10,45,8874714,PEND ADD,OPT-E-MAN,7591063,Y28ZQBWL,W868ATTG,1WUSTB3L
2024-11-19T22:41:52.802558,added,,1869429,210865,454625,744848,UVH2YA0C,1003531,9303543,2421 Main St,Atlanta,NY,86802,USA,DMARC,1,10,3620699,PEND ADD,NB-IPVPN,5977794,V52M450O,STWQ141V,EMF9IOBA
2024-11-19T22:41:52.802558,added,,7484266,184591,109720,153648,TA0FNJFN,3208686,5826279,7166 Market St,Dallas,NY,32774,USA,DMARC,6,6,8314976,PEND ADD,OPT-E-MAN,6624544,E1PEZ9K7,631FZP8V,LWTPF1AZ
2024-11-19T22:41:52.802558,deleted,,0659793,966482,520278,529570,8XX1VEPI,3609840,4217745,8532 Broadway,New York,GA,38756,USA,TELCO,10,42,0065224,PEND ADD,NB-IPVPN,2972354,CPAXP2QX,M9JGFCH3,TSRTUUFA
2024-11-19T22:41:52.802558,deleted,,4749468,261636,624532,496964,9GDS4EF2,6028730,9624440,7712 Market St,New York,NY,97082,USA,TELCO,2,39,3999049,PEND ADD,NB-IPVPN,5436093,7M1NJ4I6,BO3OG2C3,YSWX3JY6
2024-11-19T22:41:52.802558,deleted,,7009732,883759,705810,212169,KMT2OZX7,3600306,7311135,5191 1st Ave,Atlanta,GA,17602,USA,DMARC,8,40,8358570,ACTIVE,NB-IPVPN,1005024,XC7QL5UN,VS4VZRCK,UZKDIKLG
2024-11-19T22:41:52.802558,deleted,,1267488,891855,477300,539053,N1GYYGP6,0339546,5971120,9815 Broadway,Nashville,CA,74027,USA,TELCO,9,16,3777816,PEND ADD,NB-IPVPN,3644599,GREMOGJM,GAWVJC0C,95H3BSRX
2024-11-19T22:41:52.802558,modified,"{'ROOM': (nan, nan)}",3506735,552229,691472,969586,FU43F9YV,3599443,2629914,9351 1st Ave,New York,TX,26502,USA,MIS,9,30,2628162,ACTIVE,OPT-E-MAN,0860953,J5A0F9HS,YA9Z0DAJ,8SO0PTBY
2024-11-19T22:41:52.802558,modified,"{'CKT_ID': (nan, nan), 'SITE_ID': (nan, 'CUYIGOQ4'), 'COUNTRY_NAME': (nan, '69YUX0N2')}",3737593,161968,383237,791785,E5L54HQI,1436033,8296183,8720 1st Ave,Dallas,NY,02024,USA,RTA,2,19,5329989,PEND ADD,OPT-E-MAN,0611710,3117WJIR,3RBYPHG2,78GZM33M
2024-11-19T22:41:52.802558,modified,"{'SERV_NAME': (nan, 'VHUGRNDZ'), 'BUILDING': (nan, nan)}",4284171,961418,672000,465193,TSXEAK94,3474816,9309978,8285 Market St,Nashville,TN,70653,USA,DMARC,8,18,2850438,ACTIVE,NB-IPVPN,4873304,R8D56WF1,C1PMJKX3,UG4AOJ19
2024-11-19T22:41:52.802558,modified,"{'ROOM': (nan, '3OAI84Y4'), 'CKT_ID': (nan, nan), 'CUST_NAME': (nan, 'OAN8FUH9')}",6382181,759032,739644,104142,4VQSFURJ,1401071,5043467,3982 1st Ave,Dallas,GA,31469,USA,RTA,10,18,5595727,ACTIVE,MIS,6758021,UBCALN98,MQXYXK5Y,6M41SOO7
2024-11-19T22:41:52.802558,modified,"{'ROOM': (nan, nan), 'PORT_STATE': (nan, '3J8OEZJK')}",3491728,747086,203534,777970,PZQ8CJ1L,9343347,7043295,8333 Market St,Atlanta,GA,07723,USA,DMARC,4,33,8371226,ACTIVE,NB-IPVPN,6442346,E27AIZ1V,CJZW0TIP,2STIFM3T
2024-11-20T04:41:52.802558,added,,7104071,024555,728908,129137,8FEHZRJQ,1757793,4307392,2593 Broadway,Dallas,CA,78355,USA,TELCO,9,14,2177451,ACTIVE,NB-IPVPN,1034451,FAHNA4X4,V66MPPCZ,MPG6ZF2R
2024-11-20T04:41:52.802558,added,,4181434,311473,811842,578574,FJW5XXTS,9539982,9169406,2754 Broadway,Atlanta,TN,19146,USA,TELCO,3,7,6832975,ACTIVE,OPT-E-MAN,3626903,8D3R2QHM,819E62VO,937TRG7Z
2024-11-20T04:41:52.802558,added,,2897204,561476,462145,529159,AOCVKGYT,0323219,9781076,5370 Main St,Dallas,NY,28069,USA,RTA,4,33,1569903,PEND ADD,MIS,1814138,H7IKUQXW,PLW6THNO,XMEEZAA2
2024-11-20T04:41:52.802558,added,,5086922,657273,514480,476135,MF6TB344,0272118,4061073,8592 5th Ave,New York,NY,32385,USA,MIS,2,37,8485372,PEND ADD,OPT-E-MAN,7070841,SZ5YV2WZ,Q1CJH5A5,BGKXIQ75
2024-11-20T04:41:52.802558,deleted,,5070423,873517,358578,042468,HOT9LEA0,6311967,3447812,9452 Market St,New York,TN,59085,USA,MIS,7,20,7540380,PEND ADD,OPT-E-MAN,8142756,QXMNH2YZ,92XK0LOR,215QK7R2
2024-11-20T04:41:52.802558,deleted,,1009178,202536,617845,001786,O1NIEVB5,0169565,1727047,2783 Market St,Nashville,GA,72836,USA,RTA,2,37,3417923,PEND ADD,OPT-E-MAN,6568627,YPUANODZ,O20HRL2R,AU1794VG
2024-11-20T04:41:52.802558,deleted,,1289854,023567,931995,476224,S9YIQUFN,0447351,7873758,4561 1st Ave,Dallas,TX,28012,USA,MIS,4,9,1887605,PEND ADD,MIS,0905715,CBCM0IMK,C3SY9KVH,V7YZ4VNA
2024-11-20T04:41:52.802558,deleted,,9767315,232873,021593,240665,BWQ37C15,6004582,1657208,3830 1st Ave,Dallas,GA,62955,USA,RTA,5,42,6452461,PEND ADD,NB-IPVPN,5243338,TQG4FBTV,H86FM8DT,W4JTV4C2
2024-11-20T04:41:52.802558,deleted,,2735367,585554,363028,797151,POKZZVBP,0158821,3560665,853 Main St,Atlanta,GA,82155,USA,DMARC,2,9,9238811,PEND ADD,NB-IPVPN,3724938,2GJBYYTL,ZBE2FTT4,AVGRDY5J
2024-11-20T04:41:52.802558,modified,"{'CUST_ID': (nan, nan)}",5737458,974045,591139,494149,JX6ZL20T,0513939,1937092,6255 Market St,New York,CA,23670,USA,TELCO,4,19,4957947,PEND ADD,OPT-E-MAN,6397833,ORGVR7ZP,IA85YTED,12NENDGE
2024-11-20T04:41:52.802558,modified,"{'SERV_NAME': (nan, nan), 'CKT_ID': (nan, 'LUSLS8K3')}",8825017,703118,232483,874835,NA823I9U,1070824,7572567,5008 1st Ave,Los Angeles,GA,48321,USA,TELCO,4,40,0154236,PEND ADD,MIS,7106942,ZIU3L0MG,2V5UTZYJ,07RIGJAY
2024-11-20T04:41:52.802558,modified,"{'COUNTRY_NAME': (nan, 'ELC3H8JH')}",7148199,285561,191836,893510,W7E2XV1I,9853697,6706512,3186 Main St,Dallas,CA,40212,USA,DMARC,6,39,2973723,ACTIVE,MIS,9172353,LTL0O7BZ,ET1DZEF0,XUA6BJCC
2024-11-20T10:41:52.802558,added,,2143152,665332,802802,763148,UGHBV1DP,2939503,6091900,5465 Broadway,Nashville,TN,13601,USA,RTA,2,47,2591994,PEND ADD,OPT-E-MAN,7295583,1OSKRTO2,LTUS1L89,Z8CEMPAS
